0.014889, 11.708
0.023713, 11.330
0.032535, 10.827
0.041361, 10.661
0.050191, 10.770
0.059022, 11.091
0.067855, 11.474
0.076688, 11.924
0.085522, 12.449
0.094356, 13.021
0.10319, 13.691
0.11203, 14.392
0.12086, 15.152
0.12970, 15.755
0.13853, 16.229
0.14737, 16.714
0.15620, 16.792
0.16502, 16.410
0.17384, 16.075
0.18267, 16.106
0.19150, 16.132
0.20033, 16.131
0.20916, 16.220
0.21799, 16.219
0.22681, 16.250
0.23564, 16.197
0.24447, 16.200
